Date,Open,High,Low,Close,Volume,MA9,MA21,uptrend,downtrend,upcross,downcross
2023-10-10 00:00:00+00:00,27589.201171875,27715.84765625,27301.654296875,27391.01953125,9973350678,27666.810546875,27136.67150297619,1,0,,
2023-10-11 00:00:00+00:00,27392.076171875,27474.115234375,26561.099609375,26873.3203125,13648094333,27593.758897569445,27124.353050595237,0,1,,26873.3203125
2023-10-12 00:00:00+00:00,26873.29296875,26921.439453125,26558.3203125,26756.798828125,9392909295,27518.96115451389,27133.36095610119,0,1,,
2023-10-13 00:00:00+00:00,26752.87890625,27092.697265625,26686.322265625,26862.375,15165312851,27414.84787326389,27146.827938988095,0,1,,
2023-10-14 00:00:00+00:00,26866.203125,26969.0,26814.5859375,26861.70703125,5388116782,27353.26953125,27160.271577380954,0,1,,
2023-10-15 00:00:00+00:00,26858.01171875,27289.169921875,26817.89453125,27159.65234375,7098201980,27265.831163194445,27203.26329985119,0,1,,
2023-10-16 00:00:00+00:00,27162.62890625,29448.138671875,27130.47265625,28519.466796875,27833876539,27327.01193576389,27309.024553571428,1,0,28519.466796875,
2023-10-17 00:00:00+00:00,28522.09765625,28618.751953125,28110.185546875,28415.748046875,14872527508,27380.418402777777,27413.714936755954,1,0,,
2023-10-18 00:00:00+00:00,28413.53125,28889.009765625,28174.251953125,28328.341796875,12724128586,27463.158854166668,27507.792317708332,1,0,,
2023-10-19 00:00:00+00:00,28332.416015625,28892.474609375,28177.98828125,28719.806640625,14448058195,27610.801866319445,27588.66183035714,1,0,,
2023-10-20 00:00:00+00:00,28732.8125,30104.0859375,28601.669921875,29682.94921875,21536125230,27922.982855902777,27720.625093005954,1,0,,
2023-10-21 00:00:00+00:00,29683.380859375,30287.482421875,29481.751953125,29918.412109375,11541146996,28274.27322048611,27861.124906994046,1,0,,
2023-10-22 00:00:00+00:00,29918.654296875,30199.43359375,29720.3125,29993.896484375,10446520040,28622.220052083332,27956.846168154763,1,0,,
